sampleID,forwardReads
SRS014367,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014367.SRX020554.SRR043705.fastq.gz
SRS014369,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014369.SRX020554.SRR043823.fastq.gz
SRS014422,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014422.SRX020511.SRR045663.fastq.gz
SRS014422,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014422.SRX020543.SRR047548.fastq.gz
SRS014424,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014424.SRX020511.SRR047552.fastq.gz
SRS014424,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014424.SRX020543.SRR047547.fastq.gz
SRS014426,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014426.SRX020511.SRR045627.fastq.gz
SRS014426,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014426.SRX020543.SRR045587.fastq.gz
SRS014428,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014428.SRX020511.SRR045642.fastq.gz
SRS014428,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014428.SRX020543.SRR045586.fastq.gz
SRS014430,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014430.SRX020511.SRR045644.fastq.gz
SRS014430,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014430.SRX020543.SRR049326.fastq.gz
SRS014432,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014432.SRX020511.SRR045636.fastq.gz
SRS014432,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014432.SRX020543.SRR049327.fastq.gz
SRS014434,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014434.SRX020511.SRR045647.fastq.gz
SRS014434,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014434.SRX020543.SRR045607.fastq.gz
SRS014436,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014436.SRX020511.SRR045631.fastq.gz
SRS014436,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014436.SRX020543.SRR045604.fastq.gz
SRS014442,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014442.SRX020511.SRR045656.fastq.gz
SRS014442,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014442.SRX020543.SRR045553.fastq.gz
SRS014444,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014444.SRX020511.SRR047550.fastq.gz
SRS014444,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014444.SRX020543.SRR045600.fastq.gz
SRS014446,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014446.SRX020511.SRR045634.fastq.gz
SRS014446,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014446.SRX020543.SRR045567.fastq.gz
SRS014448,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014448.SRX020511.SRR045622.fastq.gz
SRS014448,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014448.SRX020543.SRR045589.fastq.gz
SRS014450,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014450.SRX020511.SRR047551.fastq.gz
SRS014450,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014450.SRX020543.SRR045565.fastq.gz
SRS014450,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014450.SRX020574.SRR043868.fastq.gz
SRS014452,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014452.SRX020543.SRR045583.fastq.gz
SRS014452,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014452.SRX020574.SRR043841.fastq.gz
SRS014454,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014454.SRX020547.SRR045742.fastq.gz
SRS014454,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014454.SRX020557.SRR047617.fastq.gz
SRS014454,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014454.SRX020574.SRR043901.fastq.gz
SRS014456,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014456.SRX020536.SRR047631.fastq.gz
SRS014458,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014458.SRX020543.SRR045577.fastq.gz
SRS014538,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014538.SRX020536.SRR047627.fastq.gz
SRS014544,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014544.SRX020546.SRR047367.fastq.gz
SRS014546,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014546.SRX020546.SRR043679.fastq.gz
SRS014548,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014548.SRX020546.SRR043685.fastq.gz
SRS014550,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014550.SRX020546.SRR043671.fastq.gz
SRS014552,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014552.SRX020546.SRR043649.fastq.gz
SRS014554,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014554.SRX020546.SRR043688.fastq.gz
SRS014556,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014556.SRX020546.SRR047375.fastq.gz
SRS014560,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014560.SRX020546.SRR043694.fastq.gz
SRS014562,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014562.SRX020546.SRR043651.fastq.gz
SRS014564,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014564.SRX020546.SRR043674.fastq.gz
SRS014566,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014566.SRX020546.SRR043669.fastq.gz
SRS014568,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014568.SRX020546.SRR043676.fastq.gz
SRS014570,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014570.SRX020546.SRR047369.fastq.gz
SRS014572,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014572.SRX020546.SRR043690.fastq.gz
SRS014593,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014593.SRX020546.SRR043691.fastq.gz
SRS014595,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014595.SRX020546.SRR047381.fastq.gz
SRS014597,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014597.SRX020546.SRR047384.fastq.gz
SRS014599,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014599.SRX020546.SRR043656.fastq.gz
SRS014601,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014601.SRX020547.SRR045774.fastq.gz
SRS014601,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014601.SRX020557.SRR046087.fastq.gz
SRS014603,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014603.SRX020546.SRR049306.fastq.gz
SRS014605,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014605.SRX020546.SRR047390.fastq.gz
SRS014607,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014607.SRX020546.SRR047383.fastq.gz
SRS014609,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014609.SRX020546.SRR043666.fastq.gz
SRS014613,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014613.SRX020546.SRR047386.fastq.gz
SRS014615,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014615.SRX020574.SRR043854.fastq.gz
SRS014617,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014617.SRX020574.SRR043855.fastq.gz
SRS014619,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014619.SRX020536.SRR046128.fastq.gz
SRS014621,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014621.SRX020536.SRR046132.fastq.gz
SRS014623,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014623.SRX020546.SRR047374.fastq.gz
SRS014625,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014625.SRX020546.SRR043670.fastq.gz
SRS014627,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014627.SRX020546.SRR043662.fastq.gz
SRS014629,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014629.SRX020546.SRR047371.fastq.gz
SRS014651,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014651.SRX020511.SRR045667.fastq.gz
SRS014651,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014651.SRX020543.SRR045561.fastq.gz
SRS014653,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014653.SRX020511.SRR047555.fastq.gz
SRS014653,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014653.SRX020543.SRR045591.fastq.gz
SRS014655,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014655.SRX020511.SRR045639.fastq.gz
SRS014655,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014655.SRX020543.SRR045582.fastq.gz
SRS014657,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014657.SRX020511.SRR046240.fastq.gz
SRS014657,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014657.SRX020543.SRR045566.fastq.gz
SRS014659,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014659.SRX020511.SRR045649.fastq.gz
SRS014659,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014659.SRX020543.SRR045556.fastq.gz
SRS014661,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014661.SRX020511.SRR045611.fastq.gz
SRS014661,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014661.SRX020543.SRR045598.fastq.gz
SRS014663,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014663.SRX020511.SRR045630.fastq.gz
SRS014663,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014663.SRX020543.SRR045554.fastq.gz
SRS014665,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014665.SRX020574.SRR049870.fastq.gz
SRS014667,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014667.SRX020511.SRR045646.fastq.gz
SRS014667,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014667.SRX020543.SRR047546.fastq.gz
SRS014667,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014667.SRX020574.SRR043874.fastq.gz
SRS014675,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014675.SRX020511.SRR045650.fastq.gz
SRS014675,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014675.SRX020543.SRR045601.fastq.gz
SRS014677,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014677.SRX020511.SRR045614.fastq.gz
SRS014677,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014677.SRX020543.SRR045578.fastq.gz
SRS014746,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014746.SRX020554.SRR043813.fastq.gz
SRS014750,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014750.SRX020554.SRR043725.fastq.gz
SRS014752,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014752.SRX020554.SRR043733.fastq.gz
SRS014756,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014756.SRX020554.SRR043729.fastq.gz
SRS014758,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014758.SRX020554.SRR043818.fastq.gz
SRS014760,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014760.SRX020554.SRR049816.fastq.gz
SRS014762,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014762.SRX020554.SRR043717.fastq.gz
SRS014764,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014764.SRX020554.SRR043808.fastq.gz
SRS014768,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014768.SRX020536.SRR046127.fastq.gz
SRS014770,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014770.SRX020536.SRR046120.fastq.gz
SRS014772,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014772.SRX020536.SRR046125.fastq.gz
SRS014774,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014774.SRX020574.SRR049825.fastq.gz
SRS014776,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014776.SRX020536.SRR047632.fastq.gz
SRS014778,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014778.SRX020554.SRR043829.fastq.gz
SRS014780,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014780.SRX020554.SRR043708.fastq.gz
SRS014782,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014782.SRX020554.SRR043726.fastq.gz
SRS014803,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014803.SRX020546.SRR043658.fastq.gz
SRS014807,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014807.SRX020546.SRR043677.fastq.gz
SRS014809,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014809.SRX020546.SRR043660.fastq.gz
SRS014811,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014811.SRX020546.SRR043655.fastq.gz
SRS014813,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014813.SRX020546.SRR043682.fastq.gz
SRS014815,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014815.SRX020546.SRR043693.fastq.gz
SRS014817,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014817.SRX020546.SRR043698.fastq.gz
SRS014819,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014819.SRX020546.SRR043663.fastq.gz
SRS014821,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014821.SRX020546.SRR043673.fastq.gz
SRS014823,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014823.SRX020546.SRR043699.fastq.gz
SRS014825,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014825.SRX020574.SRR049832.fastq.gz
SRS014827,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014827.SRX020574.SRR043862.fastq.gz
SRS014829,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014829.SRX020536.SRR046118.fastq.gz
SRS014831,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014831.SRX020536.SRR046121.fastq.gz
SRS014833,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014833.SRX020546.SRR047379.fastq.gz
SRS014835,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014835.SRX020546.SRR043667.fastq.gz
SRS014837,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014837.SRX020546.SRR043659.fastq.gz
SRS014839,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014839.SRX020546.SRR047392.fastq.gz
SRS014857,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014857.SRX020554.SRR043837.fastq.gz
SRS014861,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014861.SRX020554.SRR043814.fastq.gz
SRS014863,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014863.SRX020554.SRR049818.fastq.gz
SRS014865,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014865.SRX020554.SRR043824.fastq.gz
SRS014867,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014867.SRX020554.SRR043809.fastq.gz
SRS014869,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014869.SRX020554.SRR043833.fastq.gz
SRS014873,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014873.SRX020554.SRR043716.fastq.gz
SRS014875,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014875.SRX020554.SRR043817.fastq.gz
SRS014877,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014877.SRX020574.SRR043847.fastq.gz
SRS014879,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014879.SRX020574.SRR043853.fastq.gz
SRS014881,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014881.SRX020536.SRR046111.fastq.gz
SRS014883,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014883.SRX020574.SRR043900.fastq.gz
SRS014885,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014885.SRX020554.SRR043822.fastq.gz
SRS014903,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014903.SRX020547.SRR045752.fastq.gz
SRS014903,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014903.SRX020557.SRR046071.fastq.gz
SRS014907,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014907.SRX020546.SRR047388.fastq.gz
SRS014911,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014911.SRX020546.SRR043647.fastq.gz
SRS014913,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014913.SRX020546.SRR043697.fastq.gz
SRS014915,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014915.SRX020546.SRR047376.fastq.gz
SRS014917,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014917.SRX020546.SRR047389.fastq.gz
SRS014919,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014919.SRX020546.SRR043696.fastq.gz
SRS014921,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014921.SRX020546.SRR043668.fastq.gz
SRS014923,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014923.SRX020546.SRR043675.fastq.gz
SRS014925,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014925.SRX020574.SRR049866.fastq.gz
SRS014927,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014927.SRX020574.SRR043869.fastq.gz
SRS014929,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014929.SRX020536.SRR047633.fastq.gz
SRS014933,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014933.SRX020546.SRR043684.fastq.gz
SRS014968,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014968.SRX020574.SRR043842.fastq.gz
SRS014970,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014970.SRX020574.SRR049822.fastq.gz
SRS014972,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014972.SRX020536.SRR046130.fastq.gz
SRS014974,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014974.SRX020574.SRR043902.fastq.gz
SRS014999,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS014999.SRX020577.SRR044050.fastq.gz
SRS015001,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS015001.SRX020547.SRR047563.fastq.gz
SRS015001,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS015001.SRX020557.SRR049355.fastq.gz
SRS015003,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS015003.SRX020547.SRR045790.fastq.gz
SRS015003,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS015003.SRX020557.SRR046104.fastq.gz
SRS015005,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS015005.SRX020547.SRR045747.fastq.gz
SRS015005,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS015005.SRX020557.SRR046067.fastq.gz
SRS015007,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS015007.SRX020525.SRR044544.fastq.gz
SRS015009,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS015009.SRX020547.SRR045782.fastq.gz
SRS015009,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS015009.SRX020557.SRR046094.fastq.gz
SRS015011,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS015011.SRX020577.SRR049846.fastq.gz
SRS015013,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS015013.SRX020577.SRR044075.fastq.gz
SRS015015,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS015015.SRX020577.SRR044073.fastq.gz
SRS015017,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS015017.SRX020547.SRR045766.fastq.gz
SRS015017,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS015017.SRX020557.SRR046081.fastq.gz
SRS015021,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS015021.SRX020577.SRR044069.fastq.gz
SRS015023,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS015023.SRX020577.SRR044057.fastq.gz
SRS015025,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS015025.SRX020577.SRR044082.fastq.gz
SRS015027,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS015027.SRX020577.SRR044084.fastq.gz
SRS015029,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS015029.SRX020577.SRR044066.fastq.gz
SRS015031,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS015031.SRX020577.SRR044026.fastq.gz
SRS015033,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS015033.SRX020577.SRR049842.fastq.gz
SRS015035,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS015035.SRX020577.SRR044061.fastq.gz
SRS015113,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS015113.SRX020546.SRR043680.fastq.gz
SRS015117,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS015117.SRX020546.SRR047372.fastq.gz
SRS015119,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS015119.SRX020546.SRR047382.fastq.gz
SRS015121,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS015121.SRX020546.SRR043681.fastq.gz
SRS015123,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS015123.SRX020546.SRR043695.fastq.gz
SRS015125,/data/MicrobiomeDB/common/amplicon_sequencing/EMP_1927_HMP_V13/data/1927.SRS015125.SRX020546.SRR043701.fastq.gz
